"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","bonus","responses"
"null","","html-keyboard-response","611","672098","0.0-611.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","612","672300","0.0-612.0","","","","","","null","","","","","","","","",""
"38","","image-keyboard-response","613","672339","0.0-613.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","614","672692","0.0-614.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","615","672893","0.0-615.0","","","","","","null","","","","","","","","",""
"29","","image-keyboard-response","616","672923","0.0-616.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","617","673276","0.0-617.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","618","673478","0.0-618.0","","","","","","null","","","","","","","","",""
"35","","image-keyboard-response","619","673514","0.0-619.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","620","673866","0.0-620.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","621","674068","0.0-621.0","","","","","","null","","","","","","","","",""
"7","","image-keyboard-response","622","674075","0.0-622.0","","","","","img/set2/S2.jpg","83","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","623","674428","0.0-623.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","624","674630","0.0-624.0","","","","","","null","","","","","","","","",""
"107","","image-keyboard-response","625","674740","0.0-625.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","626","675092","0.0-626.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","627","675295","0.0-627.0","","","","","","null","","","","","","","","",""
"27","","image-keyboard-response","628","675323","0.0-628.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","629","675676","0.0-629.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","630","675878","0.0-630.0","","","","","","null","","","","","","","","",""
"4","","image-keyboard-response","631","675883","0.0-631.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","632","676236","0.0-632.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","633","676438","0.0-633.0","","","","","","null","","","","","","","","",""
"84","","image-keyboard-response","634","676523","0.0-634.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","635","676876","0.0-635.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","636","677079","0.0-636.0","","","","","","null","","","","","","","","",""
"35","","image-keyboard-response","637","677115","0.0-637.0","","","","","img/set2/S2.jpg","83","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","638","677469","0.0-638.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","639","677670","0.0-639.0","","","","","","null","","","","","","","","",""
"60","","image-keyboard-response","640","677731","0.0-640.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","641","678084","0.0-641.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","642","678287","0.0-642.0","","","","","","null","","","","","","","","",""
"171","","image-keyboard-response","643","678459","0.0-643.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","644","678811","0.0-644.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","645","679012","0.0-645.0","","","","","","null","","","","","","","","",""
"86","","image-keyboard-response","646","679099","0.0-646.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","647","679452","0.0-647.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","648","679654","0.0-648.0","","","","","","null","","","","","","","","",""
"412.0000000001164","","image-keyboard-response","649","680067","0.0-649.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","650","680420","0.0-650.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","651","680622","0.0-651.0","","","","","","null","","","","","","","","",""
"34","","image-keyboard-response","652","680657","0.0-652.0","","","","","img/set2/S2.jpg","83","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","653","681009","0.0-653.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","654","681211","0.0-654.0","","","","","","null","","","","","","","","",""
"503","","image-keyboard-response","655","681716","0.0-655.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","656","682068","0.0-656.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","657","682271","0.0-657.0","","","","","","null","","","","","","","","",""
"235","","image-keyboard-response","658","682507","0.0-658.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","659","682860","0.0-659.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","660","683063","0.0-660.0","","","","","","null","","","","","","","","",""
"459","","image-keyboard-response","661","683523","0.0-661.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","662","683876","0.0-662.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","663","684079","0.0-663.0","","","","","","null","","","","","","","","",""
"42","","image-keyboard-response","664","684122","0.0-664.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","665","684474","0.0-665.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","666","684677","0.0-666.0","","","","","","null","","","","","","","","",""
"188.99999999988358","","image-keyboard-response","667","684867","0.0-667.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","668","685220","0.0-668.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","669","685423","0.0-669.0","","","","","","null","","","","","","","","",""
"219","","image-keyboard-response","670","685643","0.0-670.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","671","685996","0.0-671.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","672","686198","0.0-672.0","","","","","","null","","","","","","","","",""
"131","","image-keyboard-response","673","686331","0.0-673.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","674","686684","0.0-674.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","675","686886","0.0-675.0","","","","","","null","","","","","","","","",""
"1004","","image-keyboard-response","676","687891","0.0-676.0","","","","","img/set2/S4.jpg","83","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","677","688244","0.0-677.0","","","","","<img src=""img/set2/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","678","688446","0.0-678.0","","","","","","null","","","","","","","","",""
"123.99999999988358","","image-keyboard-response","679","688571","0.0-679.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","680","688924","0.0-680.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","681","689127","0.0-681.0","","","","","","null","","","","","","","","",""
"51","","image-keyboard-response","682","689179","0.0-682.0","","","","","img/set2/S2.jpg","83","2","structured_normal","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","683","689532","0.0-683.0","","","","","<img src=""img/set2/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","684","689734","0.0-684.0","","","","","","null","","","","","","","","",""
"90","","image-keyboard-response","685","689825","0.0-685.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","686","690177","0.0-686.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","687","690379","0.0-687.0","","","","","","null","","","","","","","","",""
"32","","image-keyboard-response","688","690412","0.0-688.0","","","","","img/set2/S3.jpg","83","3","structured_normal","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","689","690765","0.0-689.0","","","","","<img src=""img/set2/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","690","690967","0.0-690.0","","","","","","null","","","","","","","","",""
"169","","image-keyboard-response","691","691137","0.0-691.0","","","","","img/set2/S1.jpg","83","1","structured_normal","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","692","691488","0.0-692.0","","","","","<img src=""img/set2/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","693","691690","0.0-693.0","","","","","","null","","","","","","","","",""
"176","","image-keyboard-response","694","691867","0.0-694.0","","","","","img/set2/S4.jpg","68","4","structured_normal","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
