"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","block_order","chunk_order","stimulus","key_press","state","test_part","correct_response","correct","responses","question_order","bonus"
"","null","html-keyboard-response","157","169290","0.0-157.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","158","169496","0.0-158.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","159","172002","0.0-159.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","160","172359","0.0-160.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","161","172562","0.0-161.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","162","175069","0.0-162.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S2.jpg","null","2","structured_load","68","false","","",""
"","null","html-keyboard-response","163","175426","0.0-163.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","164","175632","0.0-164.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","165","178133","0.0-165.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S1.jpg","null","1","structured_load","83","false","","",""
"","null","html-keyboard-response","166","178487","0.0-166.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","167","178693","0.0-167.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","168","181199","0.0-168.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S2.jpg","null","2","structured_load","68","false","","",""
"","null","html-keyboard-response","169","181556","0.0-169.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","170","181762","0.0-170.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","171","184267","0.0-171.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S1.jpg","null","1","structured_load","83","false","","",""
"","null","html-keyboard-response","172","184624","0.0-172.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","173","184826","0.0-173.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","174","187333","0.0-174.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","175","187687","0.0-175.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","176","187893","0.0-176.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","177","190395","0.0-177.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S4.jpg","null","4","structured_load","74","false","","",""
"","null","html-keyboard-response","178","190748","0.0-178.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","179","190954","0.0-179.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","180","193461","0.0-180.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S2.jpg","null","2","structured_load","68","false","","",""
"","null","html-keyboard-response","181","193818","0.0-181.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","182","194019","0.0-182.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","183","196526","0.0-183.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S1.jpg","null","1","structured_load","83","false","","",""
"","null","html-keyboard-response","184","196880","0.0-184.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","185","197086","0.0-185.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","186","199592","0.0-186.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S4.jpg","null","4","structured_load","74","false","","",""
"","null","html-keyboard-response","187","199945","0.0-187.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","188","200149","0.0-188.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","189","202653","0.0-189.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S2.jpg","null","2","structured_load","68","false","","",""
"","null","html-keyboard-response","190","203010","0.0-190.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","191","203216","0.0-191.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","192","205722","0.0-192.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S1.jpg","null","1","structured_load","83","false","","",""
"","null","html-keyboard-response","193","206078","0.0-193.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","194","206284","0.0-194.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","195","208789","0.0-195.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S4.jpg","null","4","structured_load","74","false","","",""
"","null","html-keyboard-response","196","209146","0.0-196.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","197","209352","0.0-197.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","198","211858","0.0-198.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S4.jpg","null","4","structured_load","74","false","","",""
"","null","html-keyboard-response","199","212210","0.0-199.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","200","212416","0.0-200.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","201","214920","0.0-201.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","202","215271","0.0-202.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","203","215477","0.0-203.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","204","217983","0.0-204.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S4.jpg","null","4","structured_load","74","false","","",""
"","null","html-keyboard-response","205","218335","0.0-205.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","206","218538","0.0-206.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","207","221045","0.0-207.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","208","221402","0.0-208.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","209","221608","0.0-209.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","210","224109","0.0-210.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","211","224462","0.0-211.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","212","224668","0.0-212.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","213","227170","0.0-213.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S3.jpg","null","3","structured_load","72","false","","",""
"","null","html-keyboard-response","214","227527","0.0-214.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","215","227729","0.0-215.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","216","230235","0.0-216.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set1/S2.jpg","null","2","structured_load","68","false","","",""
"","null","html-keyboard-response","217","230592","0.0-217.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
